날짜,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
20230213,22368.96,22281.84,22345.2,22093.2,21996.72,22738.32,23762.88,26260.56,29439.36,31577.76,32904,32782.32,32970.24,34441.92,34150.32,33306.48,30042,29687.76,27015.84,26796.96,25528.32,23803.2,22627.44,22880.88
20230214,22505.04,22423.68,22505.76,22295.52,22268.16,22830.48,23757.84,26431.92,29641.68,31113.36,32518.8,32683.68,32654.88,33867.36,33451.92,32562.72,29317.68,28739.52,26629.92,26557.92,25364.88,23571.36,22534.56,22872.96
20230215,22200.48,22199.76,22278.24,22057.2,22071.6,22514.4,23475.6,25935.12,29080.8,30563.28,31402.8,31403.52,31448.16,32471.28,32472,32138.64,28761.12,27952.56,25537.68,25596.72,24355.44,22523.76,21790.8,22217.76
20230216,21528.72,21347.28,21219.12,21147.12,21062.16,21350.88,21372.48,22845.6,24692.4,25314.48,26341.2,26668.08,27722.16,28672.56,28262.88,28046.16,25002,24042.24,22952.16,23544.72,22705.92,21597.12,20918.16,21674.88
20230217,20468.88,20448,20404.8,20170.08,20170.8,20376,20517.84,21026.16,22086,22268.16,22222.08,22178.88,22785.84,23112,23146.56,23468.4,22552.56,22663.44,21735.36,22365.36,21794.4,20677.68,20382.48,20372.4
20230218,19089.36,19147.68,19258.56,19136.88,19032.48,19370.88,20568.96,21921.12,23369.04,24971.04,25293.6,25160.4,24246,25141.68,25483.68,25454.16,24953.76,24578.64,23242.32,23028.48,22404.24,20995.92,20269.44,19514.16
20230219,19928.88,19891.44,19683.36,19625.04,19614.96,20104.56,21105.36,22775.76,24992.64,26499.6,27608.4,27322.56,26995.68,27763.92,27696.24,27318.96,25838.64,25670.16,24593.76,24454.08,23619.6,22014,21008.16,20911.68
20230220,21427.92,21405.6,21311.28,20938.32,21259.44,21831.12,22749.84,24918.48,28113.84,29819.52,30733.2,30686.4,30791.52,31875.12,31641.84,31484.16,27978.48,27574.56,25469.28,25469.28,24413.76,22814.64,21817.44,22231.44
20230221,21685.68,21394.8,21308.4,21324.96,21398.4,21924.72,23099.04,24795.36,27953.28,29286.72,30281.04,29888.64,29692.08,30587.04,29851.92,29358,26223.84,26020.08,24569.28,25073.28,23587.92,21632.4,21324.24,21757.68
20230222,21361.68,21313.44,21206.16,21043.44,21121.2,21630.24,22952.88,24667.2,27135.36,27923.76,28957.68,28716.48,28967.04,29665.44,29581.92,29162.88,25904.16,24966,23340.24,23434.56,22322.16,20835.36,20121.84,20795.76
20230223,20284.56,20295.36,20269.44,20001.6,20043.36,20371.68,20600.64,21581.28,23346,23330.88,24310.08,24845.76,26318.88,26640,26509.68,26494.56,23415.12,22650.48,21355.92,21880.8,21057.12,19767.6,19385.28,20118.96
20230224,18957.6,18895.68,18914.4,18710.64,18740.88,19018.8,19566,20023.92,20954.88,21252.96,22061.52,22302.72,22974.48,23407.2,23668.56,23705.28,22226.4,21785.04,21000.24,21566.88,20856.96,19879.2,19434.24,19764.72
20230225,18668.88,18743.76,18660.96,18545.76,18632.16,19041.12,20260.08,21952.8,23430.96,25225.2,25553.52,25619.04,24918.48,25887.6,26085.6,26120.88,25597.44,25417.44,23991.12,23724,23200.56,21792.96,21206.88,20265.12
20230226,20565.36,20730.96,20625.84,20402.64,20632.32,21139.2,22163.04,23892.48,26352.72,28021.68,29242.08,29414.16,28921.68,30086.64,30337.2,29540.16,27285.84,27330.48,25452,25146,24084.72,23014.8,21798.72,21749.76
20230227,22147.92,21913.92,21896.64,21836.16,21845.52,22374.72,23564.16,25715.52,29116.08,30559.68,31808.88,22631.04,22437.36,22986,22854.96,22652.64,20669.76,20149.92,18336.24,17732.16,16883.28,15529.68,14747.76,15060.24
20230228,22122,22022.64,21976.56,21952.08,22086.72,22558.32,23671.44,25731.36,28874.88,30454.56,31724.64,31841.28,31949.28,32546.16,32345.28,31674.96,28384.56,27853.92,25698.24,25377.12,24376.32,22325.04,21380.4,22036.32
20230301,20821.68,20749.68,20407.68,20326.32,20579.76,20800.8,21909.6,23658.48,26058.24,27365.76,28392.48,28728,28577.52,28983.6,28959.12,28896.48,26805.6,26245.44,24441.12,24050.88,23400.72,22044.96,21266.64,21148.56
20230302,21489.84,21457.44,21268.8,21165.12,21268.08,21621.6,21626.64,22954.32,25322.4,26560.8,26403.12,26476.56,27933.84,27470.16,27043.2,26714.88,25138.08,25432.56,23883.84,23692.32,22729.68,21773.52,21111.84,21294
20230303,21026.16,21148.56,21106.8,20925.36,20822.4,21046.32,21756.24,22456.8,23015.52,24286.32,24069.6,22816.08,23424.48,22631.04,22338.72,22639.68,22386.96,22645.44,22428.72,22124.88,21390.48,20667.6,20218.32,20123.28
20230304,19153.44,19106.64,19093.68,18918,18972.72,19056.96,19238.4,19976.4,20050.56,19889.28,19614.96,19517.76,19707.84,19787.76,19976.4,20676.96,20671.92,21003.12,20716.56,20684.16,20613.6,19991.52,19722.24,19797.84
20230305,19840.32,20406.96,20405.52,20215.44,21071.52,20852.64,19598.4,21682.08,21111.12,21250.08,19937.52,19903.68,19951.92,20037.6,20692.08,21496.32,21566.16,22083.84,21664.8,21957.84,21798.72,21257.28,20964.96,21976.56
20230306,21939.84,22667.76,23002.56,22470.48,23063.76,23671.44,22978.08,26789.04,28830.96,32400,32592.24,31746.24,31365.36,30706.56,30872.16,31040.64,30106.08,30247.2,28135.44,26989.2,25961.04,24032.88,23076.72,25248.24
20230307,23880.96,24750.72,24570.72,23205.6,24929.28,25235.28,24164.64,28046.88,30798.72,34520.4,35398.08,34938,35112.96,34896.96,34531.2,34122.24,31418.64,30914.64,28658.16,27836.64,26619.84,24202.8,23086.8,25488.72
20230308,23222.16,23096.16,23391.36,23244.48,23353.92,23594.4,24478.56,27226.8,29937.6,32721.84,34173.36,33407.28,33557.76,33470.64,33260.4,32729.76,30212.64,29981.52,27671.04,26737.2,25223.04,23495.76,22304.16,23938.56
20230309,23259.6,23821.92,23938.56,22790.88,23706,24081.84,22743.36,25177.68,26063.28,27206.64,28827.36,28197.36,29047.68,28620,28128.96,28067.76,26336.16,25868.16,24932.16,24562.08,23708.16,22574.16,21666.96,22687.92
20230310,21484.08,21445.2,21510.72,21411.36,21725.28,21452.4,21551.76,23091.84,23427.36,24228.72,24145.92,23067.36,23468.4,22456.08,22780.08,22945.68,22475.52,22429.44,22242.24,21797.28,21352.32,20614.32,20216.16,20869.92
20230311,19802.88,19589.04,19429.92,19574.64,19818.72,19864.8,21210.48,23335.2,24703.92,25692.48,25770.96,25791.12,25155.36,25495.2,25668.72,25946.64,25389.36,25223.04,23420.88,22875.12,22195.44,20981.52,20425.68,19719.36
20230312,20376,20286,20144.16,20090.88,20080.08,20602.08,21831.12,24019.92,26481.6,28062.72,28840.32,28923.12,28853.28,29479.68,29180.88,28757.52,26730,26269.2,24680.88,24337.44,23525.28,22103.28,21139.92,21196.08
20230313,21438.72,21457.44,21344.4,21280.32,21540.24,22081.68,23086.08,25194.24,28179.36,30846.24,31594.32,30735.36,31208.4,30989.52,30793.68,30500.64,28089.36,27928.8,26089.2,25442.64,24305.04,22317.84,21180.96,21715.2
20230314,21055.68,20883.6,20852.64,20854.08,20914.56,21425.76,22315.68,24749.28,27486.72,29637.36,31043.52,30230.64,30705.84,30513.6,30322.8,29738.88,27602.64,27126.72,25293.6,24985.44,23884.56,22042.08,20914.56,21930.48
20230315,21425.76,21186,21096.72,21016.8,21142.8,21593.52,22546.08,25015.68,27532.08,29715.84,31051.44,30039.84,30588.48,30774.24,30466.08,30099.6,27583.2,27443.52,25601.04,24876.72,23827.68,22196.88,21042,21942
20230316,21524.4,21265.2,21147.12,21073.68,21186.72,21254.4,21586.32,22784.4,24262.56,25853.76,26832.24,25829.28,26914.32,26444.16,26323.92,26086.32,24085.44,23690.88,23091.84,23018.4,22202.64,21112.56,20330.64,21328.56
20230317,20174.4,19960.56,19978.56,19952.64,19996.56,20266.56,20543.76,21422.16,21645.36,23004,23262.48,22068,22465.44,22264.56,22294.08,22118.4,21737.52,22006.8,21489.84,21245.76,20723.76,20084.4,19422.72,19896.48
20230318,18824.4,18681.12,18590.4,18597.6,18712.8,19064.88,20224.8,22203.36,23135.04,24284.88,24493.68,24325.92,23343.84,23765.76,24027.84,24071.76,23257.44,23356.8,22129.2,21597.12,21064.32,19925.28,19393.92,18918
20230319,19290.24,19385.28,19355.04,19191.6,19221.12,19748.16,20664,22623.12,24573.6,25709.76,26391.6,26362.08,26123.76,26728.56,26691.12,26499.6,24675.84,24088.32,22973.04,22844.16,22327.2,20990.88,20285.28,20042.64
20230320,20253.6,20191.68,20088,20000.16,20165.76,20633.76,21633.12,23631.84,26529.84,28860.48,29730.24,28328.4,28643.04,28002.96,27650.88,27214.56,25395.84,25210.08,23985.36,23683.68,22636.08,21219.12,20404.08,20968.56
20230321,20373.84,20360.16,20226.96,20069.28,20244.96,20632.32,21431.52,23589.36,26516.88,28133.28,28872,27360,27586.8,27192.24,27139.68,26804.88,24996.96,24612.48,23793.84,23195.52,22240.08,20819.52,19806.48,20316.24
20230322,19928.88,19851.12,19758.24,19512,19746.72,20142.72,20753.28,22874.4,25512.48,27555.12,27905.76,26628.48,27457.92,26977.68,26617.68,26445.6,24377.76,24012,22924.8,22347.36,21150,19758.24,19116,19848.24
20230323,19405.44,19243.44,19234.08,19110.96,19142.64,19468.08,19524.24,20360.16,21862.08,22782.24,23400,22569.84,23978.88,23597.28,23346,23320.08,21639.6,21156.48,21067.92,21002.4,20101.68,19177.92,18614.88,19387.44
20230324,18459.36,18229.68,18374.4,18334.8,18258.48,18329.76,18665.28,19252.8,19787.76,20806.56,20808,19638.72,20707.92,19972.08,20254.32,20093.04,19803.6,20102.4,19962,19777.68,19272.24,18450,17956.08,18067.68
20230325,17156.16,17005.68,16900.56,16793.28,17102.16,17301.6,18557.28,20297.52,21240,22235.76,22947.84,23045.04,22214.16,22940.64,23217.12,23045.76,22533.84,22179.6,21011.76,20447.28,19914.48,19028.88,18336.24,17436.96
20230326,18018.72,18019.44,17885.52,17819.28,18010.8,18452.88,19378.8,21067.2,22918.32,23815.44,24256.8,24408,24456.24,25166.88,25374.24,25361.28,23683.68,23263.92,22019.76,22183.92,21428.64,20211.84,19276.56,19352.16
20230327,19627.2,19683.36,19637.28,19412.64,19501.2,20311.92,20974.32,23002.56,25732.8,27784.08,28053.36,26922.96,27784.08,27428.4,27164.16,27219.6,25325.28,24843.6,23772.96,23379.12,22542.48,20975.04,19955.52,20448.72
20230328,19837.44,19727.28,19733.04,19606.32,19797.84,20065.68,20811.6,22794.48,25327.44,27210.96,28534.32,27406.08,27875.52,28135.44,27901.44,27552.24,25161.12,24608.88,23598,23260.32,22348.08,20794.32,19838.88,20484
20230329,19860.48,19700.64,19478.88,19416.24,19395.36,20001.6,20694.24,22660.56,25202.88,26732.16,27547.92,26537.04,27166.32,26887.68,26604,26324.64,24244.56,24117.84,23106.96,22538.16,21928.32,20604.24,19615.68,20188.8
20230330,19616.4,19501.92,19432.08,19296,19363.68,19622.16,19283.76,20315.52,21892.32,22641.84,23034.24,22057.2,23622.48,23050.08,22952.16,22852.8,21076.56,20887.2,20698.56,20712.96,19946.88,18973.44,18498.24,19309.68
20230331,18082.8,17906.4,17866.8,17759.52,17809.92,18028.8,18104.4,18786.96,19229.04,19920.96,20023.2,19105.2,19917.36,19424.88,19397.52,19617.12,19591.92,19944.72,19757.52,19756.08,19226.16,18587.52,18241.92,18320.4
20230401,17188.56,17081.28,17164.8,16967.52,17022.96,17498.88,18750.24,20026.8,21085.92,22142.16,22691.52,22736.16,22190.4,22933.44,23081.04,22991.04,22593.6,22701.6,21559.68,21030.48,20568.24,19279.44,18696.96,18180
20230402,18672.48,18739.44,18570.24,18673.2,18645.84,19092.96,19927.44,21561.84,23683.68,24682.32,25526.16,25742.88,25465.68,26454.96,26572.32,26255.52,24451.2,24428.88,23357.52,23176.08,22180.32,20750.4,19899.36,19701.36
20230403,20116.08,20155.68,19921.68,19741.68,20025.36,20438.64,20827.44,22932.72,25433.28,26968.32,27826.56,26940.24,27604.08,27519.12,27383.76,26935.2,25201.44,25011.36,23962.32,23445.36,22391.28,20928.24,20300.4,20712.24
20230404,20203.2,20100.24,20035.44,19804.32,19882.8,20448,21184.56,22454.64,24865.92,26300.16,27185.76,26150.4,27169.2,26700.48,26645.76,26493.84,24656.4,24413.76,23483.52,23029.92,22132.08,20698.56,19779.12,20298.24
20230405,19751.76,19670.4,19653.84,19555.2,19585.44,20190.24,20764.08,22437.36,24870.24,26310.24,27216.72,26331.84,26929.44,26850.96,26609.76,26216.64,24443.28,24030,22844.16,22386.96,21134.16,19609.92,19051.2,19846.8
20230406,19424.16,19311.12,19257.84,19187.28,19174.32,19405.44,19599.12,20208.96,21635.28,22624.56,23146.56,21897.36,23571.36,23060.88,22947.84,23053.68,21435.12,21245.76,21156.48,20996.64,20251.44,19386,18906.48,19715.04
20230407,18684.72,18683.28,18688.32,18609.12,18482.4,18529.2,18552.24,19211.04,19219.68,19910.16,20249.28,19145.52,19969.92,19333.44,19516.32,19267.92,19421.28,19724.4,19823.04,19721.52,19491.12,18672.48,18345.6,18578.16
20230408,17342.64,17294.4,17377.2,17313.84,17287.2,17459.28,18743.76,20106,21350.88,22381.92,14888.88,12501.36,12551.76,12617.28,12938.4,13152.96,13150.08,13165.2,13230,13589.28,13407.12,13117.68,12864.24,12503.52
20230409,17785.44,17673.84,17655.12,17784,17689.68,18258.48,19447.92,21367.44,23176.08,25469.28,25954.56,25539.84,16793.28,14960.16,14859.36,14688.72,14346.72,14431.68,13421.52,13164.48,12769.2,11894.4,11366.64,10866.24
20230410,19201.68,19103.76,19004.4,19044.72,18941.76,18995.76,19333.44,19839.6,21093.12,22101.84,23274,22520.88,23945.76,23422.32,22969.44,22628.88,21278.16,21383.28,21188.16,21291.12,20391.84,19404.72,18835.2,19586.16
20230411,18291.6,18267.84,18288.72,18066.24,18124.56,18621.36,19380.24,20702.88,22572.72,24418.8,25315.2,24856.56,25271.28,24997.68,25009.92,24769.44,24002.64,23993.28,22979.52,22165.92,21374.64,19994.4,19205.28,19118.88
20230412,19459.44,19419.12,19371.6,19188.72,19269.36,19691.28,20426.4,22003.2,24546.96,27192.24,27111.6,26218.08,27079.2,25989.84,25734.96,25155.36,24449.76,25107.84,24089.76,22918.32,21655.44,20328.48,19388.16,20015.28
20230413,19600.56,19403.28,19178.64,19188,19151.28,19266.48,19350.72,19992.24,21150,22908.24,23788.8,21783.6,23351.04,21908.16,21731.04,21524.4,21055.68,21417.84,21088.8,20390.4,19817.28,18968.4,18344.16,19130.4
20230414,18090,17856,17722.08,17737.92,17766,17734.32,17907.84,18280.8,18678.24,19298.88,19196.64,18158.4,19128.24,18177.12,18329.76,18656.64,18468,19064.88,18975.6,18942.48,18656.64,17953.92,17615.52,17831.52
20230415,16743.6,16548.48,16525.44,16441.92,16432.56,16954.56,17894.16,19334.16,20427.12,21498.48,21630.24,21192.48,20496.96,20871.36,20551.68,20679.84,20300.4,20354.4,19710.72,19731.6,19059.84,18282.96,17695.44,16938
20230416,17456.4,17309.52,17164.8,17258.4,17158.32,17426.88,18283.68,18545.04,20272.32,22196.88,22440.24,20812.32,20617.92,20428.56,21266.64,20955.6,20509.2,20580.48,20319.12,19718.64,19117.44,18281.52,17393.04,17345.52
20230417,17888.4,17837.28,17549.28,17500.32,17653.68,17930.16,18138.96,19060.56,21301.2,23554.8,24133.68,22080.24,22966.56,21799.44,21720.24,21444.48,20975.04,21175.92,20952.72,20015.28,19262.88,18103.68,17352.72,18161.28
20230418,17893.44,17637.84,17452.8,17435.52,17513.28,17601.12,17920.8,19032.48,21247.2,23880.96,24880.32,23200.56,24084.72,22605.84,21713.76,21340.08,20994.48,20987.28,20910.24,20257.2,19501.92,18198.72,17078.4,18014.4
20230419,17735.76,17479.44,17468.64,17362.8,17352,17663.04,18005.76,18774.72,20786.4,22787.28,23400,21430.08,22721.04,21120.48,20887.92,20443.68,20049.84,20419.2,20451.6,19566.72,18956.16,17925.12,17072.64,17992.8
20230420,17542.08,17395.92,17431.92,17392.32,17245.44,17449.2,17165.52,17479.44,18629.28,19797.84,19782,17770.32,19628.64,18023.76,17946.72,17972.64,18153.36,18465.84,18872.64,18240.48,17766,17108.64,16542.72,17452.08
20230421,16295.04,16191.36,16131.6,15939.36,16046.64,16158.24,16081.2,16396.56,16927.92,17637.12,17736.48,16688.16,18255.6,17447.76,17585.28,17387.28,17300.16,17696.88,18003.6,18015.84,17611.2,17029.44,16559.28,16729.92
20230422,15585.12,15585.12,15608.88,15529.68,15531.12,15852.96,16902.72,18320.4,19711.44,21037.68,21108.24,21322.8,20526.48,20953.44,21041.28,21021.84,20594.16,20592.72,19840.32,19347.12,18911.52,17984.88,17265.6,16570.08
20230423,17185.68,17231.04,17052.48,17002.8,17012.16,17410.32,18120.96,19478.16,21294.72,23353.92,23918.4,22834.08,22137.12,21649.68,21661.92,21618,21183.84,21306.24,20957.76,20512.8,19866.24,18569.52,17671.68,17711.28
20230424,18274.32,18109.44,17861.04,17821.44,17831.52,18050.4,18306,19324.8,21263.76,23673.6,24623.28,22453.2,23693.76,22307.04,22374,22363.92,21430.8,21422.88,21245.04,20696.4,19879.92,18781.92,17961.12,18581.76
20230425,17994.24,17730.72,17676.72,17748,17609.76,17992.08,18374.4,19609.2,21702.96,24050.16,24910.56,23121.36,24677.28,23168.16,23351.04,23235.84,22487.76,22515.84,22117.68,21188.88,20181.6,18938.88,17907.12,18683.28
20230426,18221.04,18182.88,18193.68,18239.04,18240.48,18478.8,18979.2,20518.56,22234.32,24559.2,25196.4,23394.24,24527.52,23228.64,22876.56,22590.72,21938.4,21689.28,21417.12,20582.64,19841.04,18779.04,17861.76,18459.36
20230427,18175.68,17889.12,17899.2,17927.28,18058.32,18151.92,17665.92,18360.72,19399.68,20710.8,21335.76,19319.04,20751.84,18923.76,18977.04,18970.56,18686.88,19206.72,19311.12,18797.04,18380.88,17774.64,17040.24,18061.92
20230428,16963.92,16835.76,16895.52,16837.2,16871.76,16956,16750.8,17132.4,17362.08,17589.6,17647.92,16840.08,17763.84,17023.68,17027.28,17321.04,17403.84,17716.32,17985.6,17915.76,17655.84,17154,16827.84,16942.32
20230429,16007.04,16071.84,15911.28,15866.64,15928.56,16315.92,17139.6,18495.36,19589.76,20288.88,20391.12,20048.4,19444.32,19649.52,19433.52,19482.48,19468.8,19103.04,18357.12,18348.48,18138.96,17336.88,16676.64,16050.96
20230430,16632,16574.4,16462.08,16400.88,16658.64,16939.44,17352.72,18461.52,19023.12,20616.48,20326.32,18840.96,19136.16,18539.28,18223.2,19357.92,19360.08,19332,19138.32,18900,18520.56,17474.4,16781.04,16758.72
20230501,17320.32,17304.48,17241.84,17059.68,17089.92,17369.28,17483.76,18711.36,20338.56,22613.04,22452.48,19954.08,21126.96,19568.16,19422,19278.72,19248.48,19489.68,19674.72,19080.72,18409.68,17418.24,16582.32,17319.6
20230502,16997.04,16952.4,16936.56,16835.04,16716.24,16881.12,17074.08,18210.96,19910.16,21412.8,21809.52,19488.24,20714.4,19276.56,19371.6,19550.88,19268.64,19538.64,19743.84,19067.76,18524.88,17357.76,16421.76,17362.08
20230503,17037.36,16761.6,16689.6,16714.08,16594.56,16833.6,17037.36,17881.92,19411.92,21103.2,21236.4,19181.52,20853.36,19268.64,19314.72,19381.68,19252.8,19509.12,19517.76,18797.04,18212.4,17136.72,16327.44,17265.6
20230504,16881.12,16680.24,16704.72,16619.04,16530.48,16593.84,16146.72,16351.2,17508.24,18932.4,19317.6,17386.56,19346.4,17742.96,17807.04,17910.72,17875.44,17925.84,18256.32,17682.48,17093.52,16475.76,15888.24,16868.16
20230505,14941.44,14825.52,14836.32,14734.8,14631.12,14654.16,14806.8,15287.04,15503.04,15581.52,15329.52,15193.44,15580.08,16092.72,16002.72,16342.56,16415.28,16504.56,16535.52,16531.92,16204.32,15855.84,15829.2,15363.36
20230506,15000.48,15035.76,14960.88,14760,14868.72,15058.08,15916.32,17253.36,18072.72,18979.2,18825.84,18382.32,17989.92,18255.6,18324,18332.64,18520.56,18276.48,17722.08,17660.88,17331.84,16572.24,16105.68,15594.48
20230507,16070.4,15966,16060.32,15955.92,15899.76,16356.96,17028,18114.48,19559.52,21258,21260.88,19844.64,20128.32,19555.2,19279.44,19117.44,19189.44,19187.28,19077.84,18675.36,18372.96,17385.84,16812,16752.24
20230508,17194.32,17228.88,17253.36,16980.48,16930.8,17313.12,17576.64,18518.4,20150.64,22140.72,22481.28,20479.68,21612.96,20179.44,19849.68,19746,19846.8,19977.12,20217.6,19583.28,18984.96,18072,17066.16,17694
20230509,17462.88,17231.04,17125.2,17046,16966.8,17313.84,17429.04,18293.76,19762.56,21550.32,21873.6,20493.36,20988.72,19384.56,19617.12,19468.8,19468.8,19442.16,19894.32,19184.4,18472.32,17465.04,16858.8,17616.96
20230510,17076.96,16879.68,16894.8,16912.8,16652.88,16561.44,16932.96,18020.88,19301.04,20882.16,21360.96,19102.32,20689.92,19368.72,19161.36,19155.6,18797.76,19231.92,19580.4,18799.92,18169.2,17257.68,16290.72,17244.72
20230511,16974.72,16813.44,16622.64,16490.16,16522.56,16647.84,16247.52,15741.36,16709.04,18054,18487.44,16538.4,18547.2,17036.64,17269.2,17552.88,17548.56,17820.72,18394.56,17676.72,17125.2,16431.84,15905.52,16971.84
20230512,15889.68,15718.32,15677.28,15592.32,15397.2,15415.2,15526.08,15133.68,15473.52,16120.8,16206.48,15345.36,16682.4,16094.16,16184.88,16249.68,16380,16570.08,16865.28,16696.08,16304.4,15879.6,15478.56,15824.88
20230513,14618.16,14527.44,14553.36,14388.48,14343.12,14575.68,15022.08,15526.08,15953.04,16873.92,17113.68,17153.28,17206.56,17370,17659.44,17784.72,17861.76,17654.4,17369.28,16874.64,16641.36,16119.36,15603.12,14951.52
20230514,15606,15523.92,15338.88,15333.84,15289.92,15491.52,15479.28,15658.56,16639.2,17946,18634.32,17850.24,18547.92,18128.88,18476.64,18581.04,18866.88,18858.24,18690.48,17973.36,17489.52,16870.32,16110,16108.56
20230515,16650,16495.92,16208.64,16207.2,16277.76,16308.72,16368.48,16436.16,17948.16,20240.64,21101.04,19416.96,21432.96,20439.36,20489.76,20506.32,20184.48,19990.08,20212.56,19339.92,18487.44,17634.96,16739.28,17346.96
20230516,17078.4,16966.8,16677.36,16664.4,16668.72,16765.92,16858.08,16917.12,18698.4,21237.84,22214.16,20607.12,22825.44,21743.28,21917.52,21690.72,21290.4,21146.4,21160.8,19910.88,19104.48,18056.88,16853.76,17413.92
